SlyID	AthID
Solyc06g073610.3	AT5G06150
Solyc08g042130.2	AT2G25350
Solyc04g080830.4	AT1G19720
Solyc07g032220.3	AT2G19690
Solyc09g059620.4	AT3G07170
Solyc07g063420.3	AT3G15510
Solyc10g081300.1	AT5G04200
Solyc05g005890.3	AT1G24040
Solyc02g093750.3	AT5G40720
Solyc04g080170.3	AT1G45160
Solyc10g008100.3	AT2G42390
Solyc03g058890.5	AT5G15110
Solyc02g082730.3	AT3G06540
Solyc11g013150.1	AT4G08250
Solyc12g006700.3	AT3G25910
Solyc12g160480.1	AT3G25910
Solyc07g066100.3	AT5G56170
Solyc12g009440.2	AT3G47650
Solyc01g068390.3	AT3G62240
Solyc11g020330.1	AT4G10250
Solyc10g086780.2	AT5G20400
Solyc12g035500.3	AT1G67420
Solyc12g015630.2	AT5G55570
Solyc01g109060.4	AT2G15630
Solyc04g077640.4	AT2G23000
Solyc07g053450.5	AT2G42380
Solyc00g500116.1	AT2G07695
Solyc00g500116.1	ATMG01280
Solyc03g083110.1	AT1G50680
Solyc02g085160.1	AT1G75240
Solyc01g102540.3	AT1G33410
Solyc08g005170.3	AT1G32330
Solyc01g094520.3	AT3G61350
Solyc03g006047.1	AT3G45080
Solyc01g094020.3	AT2G45590
Solyc05g052050.1	AT4G17500
Solyc06g076170.5	AT5G24318
Solyc01g080150.3	AT5G19040
Solyc07g015930.3	AT5G35330
Solyc09g066350.1	AT3G23230
Solyc02g094000.1	AT1G76650
Solyc04g078770.5	AT1G46264
Solyc02g083890.4	AT5G66230
Solyc02g014090.3	AT5G23130
Solyc11g017440.3	AT1G22690
Solyc10g085880.1	AT2G36750
Solyc04g077270.4	AT4G27290
Solyc03g006590.3	AT1G11120
Solyc07g063720.1	AT4G27290
Solyc02g067810.1	AT5G40460
Solyc01g010440.5	AT1G27090
Solyc12g094440.2	AT1G76110
Solyc10g077100.1	AT5G45790
Solyc02g094420.3	AT3G26900
Solyc09g090520.3	AT2G33410
Solyc07g006540.3	AT5G57710
Solyc11g008570.2	AT3G03305
Solyc08g082060.3	AT1G01430
Solyc03g095720.3	AT2G38560
Solyc03g096540.3	AT2G22170
Solyc02g079600.3	AT5G38280
Solyc03g044440.2	AT4G28360
Solyc07g055480.2	AT3G14620
Solyc07g009220.2	AT2G34400
Solyc07g052270.3	AT5G50590
Solyc07g052270.3	AT5G50690
Solyc01g108560.4	AT2G03550
Solyc07g056650.5	AT1G78430
Solyc02g088650.1	AT5G39350
Solyc02g090820.3	AT4G36990
Solyc03g097520.3	AT5G50780
Solyc03g006160.1	AT1G29195
Solyc04g014260.2	AT4G24660
Solyc01g105990.3	AT4G33630
Solyc03g098620.3	AT1G48380
Solyc05g054650.1	AT2G28710
Solyc07g053460.5	AT1G06260
Solyc08g065500.2	AT5G26010
Solyc11g005290.1	AT1G49210
Solyc03g121520.3	AT1G55160
Solyc03g058470.3	AT2G43490
Solyc03g111650.4	AT5G50280
Solyc06g074230.3	AT2G27370
Solyc01g090860.3	AT4G00060
Solyc01g091410.3	AT2G45610
Solyc04g051310.4	AT5G16520
Solyc03g111880.3	AT3G48310
Solyc07g008480.3	AT3G14730
Solyc01g098750.4	AT5G19080
Solyc09g014215.3	AT3G09050
Solyc09g010150.5	AT5G04070
Solyc03g046260.3	AT5G15880
Solyc08g078520.4	AT5G47380
Solyc07g053610.3	AT5G44180
Solyc04g081540.3	AT4G24175
Solyc10g086260.3	AT1G66370
Solyc01g008130.4	AT3G11920
Solyc06g065070.1	AT5G44440
Solyc04g078170.2	AT5G43120
Solyc06g048610.3	AT2G40660
Solyc08g081050.4	AT4G11560
Solyc02g067310.4	AT3G28920
Solyc09g005560.4	AT2G38250
Solyc07g042390.3	AT5G20740
Solyc04g077400.4	AT1G10090
Solyc07g008050.4	AT2G42160
Solyc01g107560.3	AT4G15490
Solyc08g081505.1	AT3G05850
Solyc06g074000.1	AT3G52500
Solyc02g088220.3	AT3G29060
Solyc02g063260.4	AT1G66760
Solyc03g120140.3	AT1G52320
Solyc02g093500.4	AT5G14450
Solyc10g009590.5	AT1G01430
Solyc03g112420.3	AT1G64310
Solyc03g112010.5	AT3G48300
Solyc08g065670.4	AT4G32950
Solyc06g074500.2	AT2G27770
Solyc10g007770.3	AT1G29400
Solyc09g057960.1	AT5G48540
Solyc08g076930.1	AT5G46760
Solyc12g006997.1	AT3G24450
Solyc08g066570.3	AT5G11580
Solyc12g010490.3	AT1G16060
Solyc02g087950.3	AT5G39785
Solyc11g008540.3	AT3G03300
Solyc03g080010.3	AT5G54090
Solyc05g018500.3	AT1G14740
Solyc03g006043.1	AT3G45080
Solyc01g095280.4	AT2G46225
Solyc07g047610.3	AT4G16420
Solyc10g008570.3	AT1G03540
Solyc06g072845.1	AT5G17165
Solyc03g095680.2	AT2G40770
Solyc02g068550.2	AT4G19990
Solyc07g043160.1	AT3G21790
Solyc01g009400.3	AT5G22410
Solyc09g014940.3	AT5G01740
Solyc04g071970.4	AT1G22790
Solyc08g068150.4	AT5G25610
Solyc07g052650.2	AT1G05280
Solyc02g050280.4	AT1G50410
Solyc09g089890.1	AT5G43420
Solyc03g006770.5	AT4G21380
Solyc07g042490.1	AT5G20820
Solyc08g079500.3	AT4G22740
Solyc03g118810.1	AT1G18210
Solyc09g074620.3	AT3G62920
Solyc01g097110.2	AT4G14970
Solyc01g073680.5	AT2G44300
Solyc04g049890.4	AT3G54970
Solyc05g053730.3	AT5G49210
Solyc03g062700.4	AT1G54385
Solyc06g076320.1	AT5G59510
Solyc07g063710.2	AT4G27290
Solyc05g011870.1	AT2G03760
Solyc12g088250.2	AT2G23000
Solyc12g088250.2	AT2G22980
Solyc12g096870.1	AT4G15480
Solyc02g071380.2	AT1G17010
Solyc05g006780.3	AT1G27100
Solyc01g067730.3	AT4G25050
Solyc11g012180.2	AT5G47630
Solyc07g006960.3	AT2G18910
Solyc12g006240.2	AT3G07650
Solyc06g072700.3	AT5G50740
Solyc04g005020.3	AT1G24130
Solyc02g068580.1	AT5G56740
Solyc06g083880.2	AT2G20515
Solyc08g066450.1	AT5G25840
Solyc11g005120.4	AT5G23260
Solyc05g054140.3	AT1G75670
Solyc03g007520.3	AT5G53330
Solyc01g090230.3	AT1G02120
Solyc12g006420.2	AT3G22270
Solyc06g075480.4	AT3G45650
Solyc06g035720.3	AT5G07220
Solyc03g119740.3	AT1G49010
Solyc09g030370.3	AT2G31540
Solyc06g075970.5	AT2G28780
Solyc11g010310.2	AT5G10370
Solyc01g067730.3	AT5G27200
Solyc10g076840.2	AT1G49390
Solyc12g056000.1	AT2G27420
Solyc07g008250.3	AT2G25490
Solyc04g071870.1	AT5G42440
Solyc07g040730.1	AT5G11970
Solyc09g074930.3	AT3G05500
Solyc10g077070.2	AT5G04940
Solyc05g052190.4	AT2G38560
Solyc10g047640.3	AT1G51600
Solyc08g077730.3	AT2G35170
Solyc01g107580.4	AT3G19440
Solyc06g061270.3	AT5G15240
Solyc11g005320.1	AT1G49230
Solyc09g007800.3	AT2G37195
Solyc01g111110.4	AT2G21180
Solyc08g079510.3	AT1G12330
Solyc10g080950.2	AT5G06150
Solyc05g051710.4	AT5G09960
Solyc04g045430.4	AT2G33550
Solyc08g068230.5	AT5G25630
Solyc08g005170.3	AT4G17750
Solyc04g071510.3	AT1G03970
Solyc09g009960.3	AT3G11470
Solyc04g009990.3	AT1G08620
Solyc04g071430.2	AT1G43650
Solyc04g011610.3	AT5G59550
Solyc10g080350.4	AT3G57660
Solyc08g082670.4	AT4G24000
Solyc01g095210.3	AT3G61570
Solyc06g071930.1	AT5G50335
Solyc03g114430.1	AT1G74055
Solyc07g047830.3	AT2G19090
Solyc02g085210.1	AT5G49560
Solyc06g008610.3	AT2G30590
Solyc08g066490.3	AT2G25790
Solyc06g036250.2	AT4G25690
Solyc03g115200.3	AT5G08000
Solyc01g108190.3	AT2G15680
Solyc02g092240.3	AT5G67620
Solyc08g076440.4	AT4G02220
Solyc05g012770.3	AT2G03340
Solyc12g088250.2	AT1G33540
Solyc05g007160.3	AT2G02820
Solyc07g022760.5	AT1G44910
Solyc08g065540.3	AT5G26010
Solyc09g066010.3	AT2G30590
Solyc09g098370.5	AT1G48360
Solyc03g007410.5	AT5G53210
Solyc02g071440.3	AT4G25300
Solyc02g090090.3	AT4G37210
Solyc11g063530.3	ATMG01110
Solyc07g047830.3	AT4G30130
Solyc08g068310.3	AT4G32720
Solyc02g014090.3	AT5G08200
Solyc01g088800.4	AT2G44710
Solyc03g062720.3	AT1G64770
Solyc03g112010.5	AT3G48270
Solyc12g042380.2	AT5G61820
Solyc01g098440.3	AT3G05140
Solyc03g120440.3	AT1G15570
Solyc08g005230.3	AT2G02730
Solyc01g079480.3	AT3G62420
Solyc02g070870.4	AT1G29960
Solyc06g075980.3	AT3G46450
Solyc10g085880.1	AT2G36800
Solyc05g018160.1	AT2G41370
Solyc11g045350.2	AT3G59580
Solyc03g098340.4	AT1G73240
Solyc01g091030.3	AT3G60690
Solyc10g008200.4	AT2G20610
Solyc12g009160.2	AT1G19110
Solyc01g087050.3	AT3G57670
Solyc06g069290.3	AT3G25670
Solyc02g092930.1	AT4G37260
Solyc12g096090.2	AT4G19070
Solyc05g008895.1	AT3G18280
Solyc04g077360.3	AT4G27290
Solyc09g090490.3	AT1G31690
Solyc07g005030.4	AT5G20320
Solyc03g053010.4	AT3G12010
Solyc09g065650.3	AT3G63340
Solyc07g063770.3	AT4G27290
Solyc06g035720.3	AT5G52060
Solyc02g065510.1	AT5G66631
Solyc05g005580.3	AT1G23790
Solyc03g097870.4	AT3G48740
Solyc10g084160.2	AT5G67240
Solyc02g068440.3	AT4G20030
Solyc06g061080.3	AT1G32510
Solyc02g091650.4	AT2G22660
Solyc02g070810.4	AT5G40480
Solyc07g053570.4	AT1G03840
Solyc08g044510.5	AT2G44450
Solyc04g077650.3	AT1G33540
Solyc08g074290.3	AT4G31340
Solyc11g071840.2	AT3G22190
Solyc11g061960.2	AT3G20860
Solyc04g014210.3	AT4G01020
Solyc12g036220.3	AT5G07710
Solyc05g025650.3	AT5G09380
Solyc07g063730.3	AT4G27290
Solyc08g150138.1	AT2G25670
Solyc09g010530.3	AT3G53720
Solyc07g008270.3	AT5G20180
Solyc01g097250.4	AT4G02550
Solyc02g071500.2	AT4G25310
Solyc04g071500.5	AT1G21090
Solyc12g010200.2	AT1G06780
Solyc10g018560.2	AT2G45050
Solyc08g013700.1	AT1G01030
Solyc07g063140.1	AT4G32915
Solyc10g081450.2	AT5G17780
Solyc08g006690.1	AT3G62820
Solyc02g082900.3	AT3G51450
Solyc12g008800.3	AT5G56840
Solyc02g014860.3	AT5G23240
Solyc09g075350.5	AT4G02320
Solyc03g123750.3	AT3G14360
Solyc02g078030.3	AT1G28280
Solyc12g009950.3	AT5G17820
Solyc05g053340.5	AT1G02400
Solyc12g008990.2	AT5G57035
Solyc12g037950.2	AT1G68630
Solyc09g090370.3	AT2G34900
Solyc01g107560.3	AT4G15480
Solyc08g014440.4	AT1G05690
Solyc06g069420.3	AT3G03290
Solyc01g111410.3	AT1G10095
Solyc02g069740.5	AT1G30810
Solyc05g051410.3	AT2G22490
Solyc09g064910.1	AT3G63110
Solyc06g075490.1	AT3G45660
Solyc09g074750.3	AT2G47830
Solyc01g095800.3	AT5G51370
Solyc01g108200.3	AT3G19220
Solyc09g010810.3	AT5G02370
Solyc02g032100.4	AT1G05300
Solyc02g083130.4	AT4G35730
Solyc10g008960.1	AT5G46080
Solyc07g005750.3	AT5G57900
Solyc05g005440.3	AT5G47670
Solyc10g078330.2	AT4G37490
Solyc12g015660.2	AT1G55915
Solyc03g112460.3	AT1G23320
Solyc03g093610.1	AT4G17500
Solyc08g065420.3	AT4G32980
Solyc10g078330.2	AT2G26760
Solyc07g063800.2	AT4G27290
Solyc08g008040.3	AT2G34570
Solyc03g005050.3	AT3G01820
Solyc02g069500.1	AT4G21300
Solyc03g006290.5	AT5G46060
Solyc01g010430.4	AT1G27100
Solyc08g076810.4	AT4G17910
Solyc11g006940.3	AT5G37570
Solyc10g085750.2	AT2G36660
Solyc07g056060.4	AT5G48310
Solyc08g069130.1	AT5G43822
Solyc12g009500.2	AT4G10090
Solyc03g112270.3	AT3G11330
Solyc10g006780.4	AT3G48470
Solyc09g092020.5	AT3G24110
Solyc08g077960.3	AT4G17570
Solyc12g096500.2	AT5G24930
Solyc04g079990.5	AT1G75090
Solyc02g082900.3	AT3G51420
Solyc12g094380.2	AT1G20225
Solyc01g106060.3	AT2G23970
Solyc02g068200.1	AT3G27010
Solyc04g026200.3	AT1G60220
Solyc06g073100.4	AT3G27950
Solyc04g076140.3	AT4G24580
Solyc02g063260.4	AT1G66780
Solyc12g044610.2	AT3G16350
Solyc03g115530.5	AT5G07810
Solyc02g092150.3	AT5G65890
Solyc11g011630.3	AT1G29420
Solyc11g011640.1	AT1G29420
Solyc09g030370.3	AT2G30220
Solyc10g085880.1	AT2G36770
Solyc02g064940.1	AT3G19320
Solyc04g005190.2	AT1G68890
Solyc07g066250.1	AT1G55580
Solyc02g036380.3	AT5G17290
Solyc02g093130.3	AT4G36900
Solyc11g008290.1	AT3G10400
Solyc04g050050.3	AT3G52290
Solyc05g007660.3	AT1G14240
Solyc05g007670.4	AT1G14240
Solyc07g040690.3	AT1G64280
Solyc06g054060.1	AT3G22600
Solyc06g066620.4	AT1G52220
Solyc02g036480.1	AT1G65690
Solyc05g040040.1	AT5G48170
Solyc03g115780.2	AT5G61390
Solyc01g011030.3	AT1G69330
Solyc01g095710.3	AT1G33390
Solyc02g069620.4	AT5G44520
Solyc07g061980.2	AT3G14630
Solyc11g008790.3	AT4G01510
Solyc02g093960.3	AT5G14020
Solyc05g015650.3	AT1G67310
Solyc06g065060.1	AT4G20820
Solyc04g074160.3	AT1G77010
Solyc03g063470.1	AT2G07749
Solyc03g063470.1	ATMG01110
Solyc05g008210.4	AT2G01340
Solyc10g080950.2	AT3G11520
Solyc01g005660.3	AT3G13540
Solyc12g088250.2	AT1G73300
Solyc03g065200.4	AT5G39430
Solyc02g087610.1	AT3G28660
Solyc09g009750.3	AT5G03620
Solyc02g071470.5	AT4G25300
Solyc12g005070.2	AT5G54980
Solyc09g090030.2	AT2G19640
Solyc08g082390.3	AT5G24165
Solyc09g082800.3	AT1G04210
Solyc06g076850.3	AT2G29670
Solyc03g124030.5	AT1G78915
Solyc01g008180.3	AT2G02170
Solyc08g077900.3	AT4G17030
Solyc08g041780.3	AT4G32050
Solyc08g061480.3	AT2G26310
Solyc09g005960.5	AT3G53490
Solyc02g082900.3	AT3G51430
Solyc08g048500.3	AT5G46190
Solyc11g073230.1	AT1G07740
Solyc12g056010.2	AT2G27420
Solyc07g062780.3	AT3G15150
Solyc02g071430.3	AT1G17010
Solyc12g088810.3	AT1G45231
Solyc03g097670.4	AT3G48770
Solyc08g075420.4	AT4G19190
Solyc04g005770.3	AT2G02750
Solyc04g010220.3	AT5G13560
Solyc10g076840.2	AT5G20400
Solyc01g099120.4	AT1G54990
Solyc04g082650.3	AT2G33640
Solyc04g082660.3	AT2G33640
Solyc12g005290.2	AT4G27290
Solyc02g049108.1	AT5G23390
Solyc07g042990.1	AT3G17640
Solyc11g010310.2	AT4G01020
Solyc10g086530.1	AT2G37650
Solyc07g014610.4	AT5G17250
Solyc00g500104.2	AT2G07749
Solyc00g500104.2	ATMG01110
Solyc06g073020.3	AT3G61980
Solyc04g014210.3	AT5G10370
Solyc04g056590.3	AT3G02740
Solyc03g044900.3	AT3G50770
Solyc06g068310.1	AT1G80520
Solyc07g044960.1	AT5G62220
Solyc02g086470.3	AT3G27640
Solyc01g095690.2	AT4G01030
Solyc12g017260.2	AT1G79090
Solyc04g008990.3	AT5G23330
Solyc09g005760.3	AT4G02400
Solyc01g060450.3	AT5G49320
Solyc01g111550.3	AT2G20980
Solyc01g106600.2	AT2G19990
Solyc08g082060.3	AT4G11090
Solyc03g119920.1	AT1G52780
Solyc03g112010.5	AT3G48310
Solyc06g009190.5	AT4G02300
Solyc12g006420.2	AT4G14990
Solyc08g008410.3	AT4G24020
Solyc10g050110.1	AT1G49750
Solyc01g107360.4	AT4G34280
Solyc03g113150.3	AT3G01270
Solyc02g087530.2	AT3G28610
Solyc01g104190.2	AT1G60870
Solyc12g042540.1	AT1G79660
Solyc08g061240.3	AT4G33180
Solyc04g007380.3	AT4G18250
Solyc07g065960.1	AT3G13310
Solyc02g062790.3	AT1G49270
Solyc01g007010.2	AT3G52450
Solyc02g092460.3	AT4G37610
Solyc03g006043.1	AT2G03760
Solyc06g075490.1	AT3G45650
Solyc02g087610.1	AT3G28640
Solyc10g055700.2	AT2G17033
Solyc07g063190.4	AT3G15360
Solyc12g013810.2	AT3G15360
Solyc10g077050.2	AT3G56930
Solyc01g102970.3	AT4G24270
Solyc03g006900.2	AT5G51800
Solyc03g111580.3	AT3G48440
Solyc08g006030.4	AT2G24420
Solyc06g072890.3	AT3G03660
Solyc12g042600.2	AT2G36760
Solyc11g162030.1	AT2G21210
Solyc04g015580.3	AT2G41830
Solyc04g076040.3	AT5G65420
Solyc09g083220.3	AT4G02590
Solyc02g085080.5	AT2G18245
Solyc06g071430.3	AT1G27510
Solyc04g011940.3	AT2G23180
Solyc09g089760.1	AT1G06650
Solyc02g087540.3	AT3G28580
Solyc01g099230.3	AT1G55040
Solyc02g071420.4	AT1G04830
Solyc10g009490.2	AT3G61690
Solyc04g056610.3	AT5G55610
Solyc05g024260.3	AT5G13170
Solyc09g055755.2	AT5G59210
Solyc12g005730.2	AT1G05280
Solyc10g052530.1	AT1G29450
Solyc06g084260.3	AT3G63170
Solyc06g054630.3	AT5G21960
Solyc03g121400.1	AT1G51700
Solyc10g047640.3	AT3G21175
Solyc08g078500.3	AT4G17350
Solyc03g112270.3	AT5G05850
Solyc02g087360.4	AT3G01320
Solyc01g095890.4	AT3G61740
Solyc03g112880.1	AT3G46550
Solyc09g030370.3	AT2G30310
Solyc04g017720.3	AT1G74670
Solyc05g047640.3	AT4G00840
Solyc00g500114.1	AT2G07674
Solyc06g048960.5	AT3G03300
Solyc11g010790.1	AT2G22590
Solyc04g011940.3	AT4G39490
Solyc02g088190.5	AT5G15310
Solyc07g005010.4	AT5G51350
Solyc08g076930.1	AT1G32640
Solyc12g096140.3	AT4G38150
Solyc04g051860.3	AT2G21940
Solyc01g007750.3	AT2G36000
Solyc04g063270.3	AT2G36730
Solyc02g088180.3	AT5G07680
Solyc08g080260.4	AT4G11790
Solyc08g007950.3	AT1G12800
Solyc10g052560.1	AT1G29500
Solyc11g063530.3	AT2G07749
Solyc09g015650.4	AT2G38550
Solyc09g065990.3	AT1G06770
Solyc05g051875.1	AT5G10120
Solyc02g070910.3	AT5G46330
Solyc08g082640.2	AT4G24000
Solyc03g119110.5	AT3G18050
Solyc02g079530.4	AT1G11330
Solyc08g082060.3	AT4G01080
Solyc01g088660.3	AT2G44670
Solyc01g096270.3	AT2G46650
Solyc07g063190.4	AT1G03680
Solyc08g065970.3	AT3G53920
Solyc12g014590.3	AT1G50590
Solyc08g006020.4	AT2G24430
Solyc10g081800.2	AT3G11780
Solyc07g062160.3	AT1G78600
Solyc03g111590.4	AT3G48430
Solyc06g082970.3	AT5G21430
Solyc03g118310.4	AT3G26744
Solyc10g078730.2	AT1G51130
Solyc02g067820.4	AT5G19130
Solyc04g007590.3	AT3G30340
Solyc05g006560.1	AT1G27200
Solyc01g097980.3	AT1G08720
Solyc04g081230.3	AT5G39590
Solyc10g078180.3	AT5G45190
Solyc03g006360.3	AT2G33830
Solyc03g118500.3	AT3G17830
Solyc03g116100.3	AT3G47600
Solyc11g011410.3	AT1G09680
Solyc03g110920.2	AT4G36720
Solyc03g119070.2	AT1G18090
Solyc06g068730.1	AT5G61820
Solyc07g063700.2	AT4G27290
Solyc07g053450.5	AT3G58120
Solyc08g067980.3	AT5G25570
Solyc05g012000.3	AT2G03720
Solyc04g077130.1	AT5G17870
Solyc02g088600.4	AT3G29290
Solyc01g088030.4	AT5G43210
Solyc02g078590.1	AT5G01250
Solyc12g100330.2	AT1G69770
Solyc06g009120.3	AT4G02425
Solyc06g075500.4	AT3G45650
Solyc03g006047.1	AT2G03760
Solyc01g095730.4	AT3G61690
Solyc05g006130.4	AT1G59990
Solyc04g078640.3	AT5G67190
Solyc04g047770.3	AT3G16270
Solyc04g005250.4	AT5G14620
Solyc12g008660.1	AT2G19810
Solyc11g065180.2	AT5G12410
Solyc09g007110.3	AT2G27060
Solyc10g018870.2	AT1G34770
Solyc07g006750.3	AT5G57620
Solyc11g010810.1	AT2G22590
Solyc08g080540.3	AT4G11660
Solyc11g009050.4	AT4G08980
Solyc01g100800.2	AT1G56570
Solyc09g008040.3	AT2G36990
Solyc04g008570.4	AT5G13770
Solyc07g006140.4	AT3G14620
Solyc06g066760.3	AT2G35680
Solyc09g042770.5	AT3G25480
Solyc10g085370.3	AT5G01700
Solyc05g006850.4	AT1G59730
Solyc08g078440.3	AT5G47400
Solyc04g072900.1	AT1G78080
Solyc06g066190.3	AT5G45590
Solyc02g093630.3	AT3G27390
Solyc03g026170.4	AT4G00755
Solyc06g009190.5	AT4G02320
Solyc08g083010.3	AT4G24090
Solyc11g020190.1	AT5G05680
Solyc03g033390.3	AT4G35930
Solyc01g006040.3	AT1G55250
Solyc12g014470.2	AT4G26780
Solyc08g077110.4	AT5G46590
Solyc12g017920.3	AT2G31870
Solyc05g050250.1	AT3G55570
Solyc08g007750.4	AT4G11970
Solyc03g019920.1	AT1G54540
Solyc07g005330.3	AT3G55430
Solyc09g074370.4	AT4G03115
Solyc01g098150.3	AT5G03800
Solyc02g082120.3	AT5G44680
Solyc07g062840.3	AT5G53950
Solyc06g071580.3	AT1G19100
Solyc04g079950.4	AT1G19340
Solyc01g106605.1	AT3G19690
Solyc01g099870.4	AT4G15920
Solyc01g091820.3	AT1G01880
Solyc02g071430.3	AT1G17020
Solyc04g080650.4	AT1G19630
Solyc01g100310.3	AT3G62630
Solyc09g082230.1	AT2G32030
Solyc03g097380.4	AT5G63530
Solyc06g074370.3	AT1G08280
Solyc01g111540.4	AT4G35010
Solyc08g006320.5	AT4G31550
Solyc07g063290.3	AT3G15420
Solyc11g073120.2	AT3G46130
Solyc01g056720.4	AT3G56950
Solyc03g006240.3	AT5G45910
Solyc09g090810.3	AT2G33290
Solyc10g078190.2	AT5G14620
Solyc03g112190.4	AT3G48250
Solyc10g008310.1	AT4G03600
Solyc11g011630.3	AT1G29500
Solyc07g064580.3	AT1G50660
Solyc03g071560.4	AT5G04280
Solyc03g112280.3	AT5G50170
Solyc08g068230.5	AT5G21222
Solyc06g063430.2	AT4G10350
Solyc10g012245.1	AT5G25640
Solyc12g014130.2	AT2G33990
Solyc09g010230.2	AT5G06250
Solyc03g097570.3	AT5G50800
Solyc10g083930.2	AT3G66654
Solyc04g078820.4	AT1G68090
Solyc01g087690.3	AT5G13730
Solyc12g007110.2	AT4G34440
Solyc08g075100.4	AT3G43540
Solyc02g092840.1	AT5G62220
Solyc02g071870.4	AT1G29750
Solyc04g025670.5	AT1G24050
Solyc09g072700.4	AT4G26010
Solyc03g093310.3	AT5G51380
Solyc02g072520.3	AT5G45800
Solyc12g055740.2	AT1G53710
Solyc07g008400.3	AT3G51550
Solyc10g018640.2	AT3G60520
Solyc11g010930.2	AT4G24960
Solyc02g069860.4	AT1G30500
Solyc07g066530.4	AT1G56090
Solyc03g097610.4	AT5G13170
Solyc03g033950.5	AT1G31870
Solyc12g042200.2	AT5G50970
Solyc02g066940.5	AT3G29390
Solyc02g067690.3	AT2G16890
Solyc09g082170.4	AT4G14820
Solyc10g008600.3	AT4G28210
Solyc12g098520.2	AT4G13980
Solyc04g080670.3	AT1G22100
Solyc11g061950.1	AT3G29794
Solyc08g075680.5	AT3G45900
Solyc02g092940.3	AT4G37250
Solyc04g076860.3	AT5G49665
Solyc01g006920.4	AT4G39530
Solyc10g076730.1	AT2G01610
Solyc05g008520.3	AT1G22970
Solyc02g014520.4	AT2G18850
Solyc07g055450.2	AT3G14620
Solyc09g064800.3	AT1G03310
Solyc02g092930.1	AT5G67300
Solyc10g083990.2	AT2G36895
Solyc03g078380.1	AT5G13810
Solyc06g084550.3	AT3G62880
Solyc12g094480.3	AT1G20430
Solyc09g083420.3	AT1G56290
Solyc04g079340.3	AT5G42690
Solyc09g014390.1	AT5G01250
Solyc05g053130.3	AT5G43930
Solyc02g088220.3	AT1G14040
Solyc02g071130.5	AT1G29860
Solyc03g118080.4	AT5G61800
Solyc08g160370.1	AT5G41761
Solyc08g007580.5	AT4G22830
Solyc02g067510.3	AT3G28630
Solyc08g082670.4	AT4G24010
Solyc10g055230.1	AT1G55210
Solyc12g042600.2	AT2G36800
Solyc02g084860.1	AT4G34590
Solyc04g016000.3	AT2G41690
Solyc12g011290.2	AT1G72250
Solyc02g083670.4	AT2G17820
Solyc12g088250.2	AT2G22970
Solyc09g075350.5	AT4G02300
Solyc06g050930.3	AT5G05460
Solyc12g098340.2	AT5G18990
Solyc03g081220.1	AT5G24460
Solyc01g107820.2	AT4G34131
Solyc03g034190.3	AT1G68590
Solyc01g098430.3	AT1G54710
Solyc12g008500.2	AT5G25930
Solyc04g007850.3	AT2G44510
Solyc03g025710.3	AT1G72030
Solyc03g112320.4	AT5G50160
Solyc11g071740.2	AT1G76640
Solyc07g055470.3	AT3G14620
Solyc02g091860.3	AT5G65710
Solyc12g042600.2	AT2G36750
Solyc06g076960.2	AT2G40080
Solyc04g007530.3	AT1G15160
Solyc07g006090.3	AT2G23970
Solyc11g007660.1	AT5G04550
Solyc06g071570.3	AT1G18880
Solyc12g008460.2	AT4G15450
Solyc02g065550.4	AT2G23790
Solyc06g073180.3	AT4G10240
Solyc02g062740.3	AT5G15380
Solyc11g010460.3	AT5G65420
Solyc11g010710.2	AT5G10510
Solyc04g082980.2	AT1G76630
Solyc10g085880.1	AT2G36780
Solyc05g010140.3	AT5G38560
Solyc12g011440.2	AT1G53560
Solyc03g120560.3	AT1G52190
Solyc02g079590.3	AT1G65790
Solyc01g094620.3	AT4G00450
Solyc04g079550.4	AT1G06870
Solyc11g069030.3	AT2G36890
Solyc01g079600.4	AT1G02660
Solyc07g025370.3	AT1G75130
Solyc01g091000.4	AT3G60670
Solyc05g012630.2	AT1G69350
Solyc04g076070.1	AT5G18475
Solyc01g079100.3	AT4G01730
Solyc02g077560.3	AT2G33860
Solyc09g011090.3	AT2G37730
Solyc04g051730.1	AT4G39490
Solyc11g069340.2	AT2G28450
Solyc05g012770.3	AT1G13960
Solyc03g095500.3	AT3G56420
Solyc01g109970.3	AT2G16390
Solyc03g112950.4	AT3G48190
Solyc02g078720.4	AT1G11120
Solyc04g082720.3	AT1G76440
Solyc03g124020.1	AT2G24400
Solyc05g007660.3	AT1G14250
Solyc05g007670.4	AT1G14250
Solyc02g070020.1	AT5G49690
Solyc05g056340.3	AT5G08450
Solyc08g008085.2	AT3G05850
Solyc04g005250.4	AT5G15380
Solyc03g096610.3	AT1G33350
Solyc03g006450.3	AT5G48950
Solyc10g011880.1	AT3G61550
Solyc08g066660.1	AT5G11590
Solyc12g006380.2	AT5G59530
Solyc08g083200.4	AT5G53650
Solyc10g006710.4	AT4G27290
Solyc02g088300.3	AT1G69450
Solyc07g053210.3	AT1G27410
Solyc02g088230.3	AT1G14040
Solyc03g119210.1	AT1G48750
Solyc04g072280.3	AT5G09360
Solyc06g076280.3	AT1G07530
Solyc02g063450.4	AT2G22660
Solyc11g005810.2	AT4G27610
Solyc08g077110.4	AT4G17980
Solyc01g107820.2	AT4G34135
Solyc06g072630.4	AT5G13170
Solyc06g084040.3	AT2G30580
Solyc03g115240.4	AT5G61150
Solyc02g090100.1	AT2G23670
Solyc01g096070.3	AT3G61830
